"","order_item_id","pred"
"12420",118697,0
"12421",144227,0
"12422",116231,0
"12423",104234,0
"12424",129336,0
"12425",111769,0
"12426",134131,0
"12427",103200,0
"12428",111548,0
"12429",113790,0
"12430",121714,0
"12431",107267,0
"12432",134039,0
"12433",132603,0
"12434",105440,0
"12435",120512,0
"12436",140244,0
"12437",109792,0
"12438",105503,0
"12439",114567,0
"12440",146038,0
"12441",105988,0
"12442",123827,0
"12443",105567,0
"12444",122381,0
"12445",141962,0
"12446",101613,0
"12447",149520,0
"12448",113297,0
"12449",110278,0
"12450",113438,0
"12451",111560,0
"12452",121678,0
"12453",114791,0
"12454",116377,0
"12455",137595,0
"12456",124814,0
"12457",112945,0
"12458",148786,0
"12459",114422,0
"12460",125214,0
"12461",120238,0
"12462",146020,0
"12463",141681,0
"12464",125968,0
"12465",128448,0
"12466",130512,0
"12467",145534,0
"12468",100260,0
"12469",111650,0
"12470",149928,0
"12471",139826,0
"12472",143474,0
"12473",107154,0
"12474",128989,0
"12475",126600,0
"12476",108516,0
"12477",130438,0
"12478",140528,0
"12479",139460,0
"12480",138219,0
"12481",105740,0
"12482",144794,0
"12483",100582,0
"12484",120470,0
"12485",115479,0
"12486",144328,0
"12487",142039,0
"12488",139156,1
"12489",143396,0
"12490",105335,0
"12491",105442,0
"12492",109417,0
"12493",121657,0
"12494",111943,0
"12495",101631,0
"12496",109951,0
"12497",107994,0
"12498",127980,0
"12499",113178,0
"12500",107491,0
"12501",147410,0
"12502",123821,0
"12503",122956,0
"12504",100649,0
"12505",122407,0
"12506",104255,0
"12507",131011,0
"12508",118995,0
"12509",127050,0
"12510",114952,0
"12511",115757,0
"12512",134104,0
"12513",104060,0
"12514",146358,0
"12515",123217,0
"12516",120804,0
"12517",137948,0
"12518",115836,0
"12519",111813,0
"12520",145472,0
"12521",146197,0
"12522",140568,0
"12523",130106,0
"12524",118946,0
"12525",148567,0
"12526",129541,0
"12527",131520,0
"12528",131758,0
"12529",102945,0
"12530",147335,0
"12531",111140,0
"12532",103204,0
"12533",133676,0
"12534",114471,0
"12535",102775,0
"12536",126091,0
"12537",141552,0
"12538",108563,0
"12539",124664,0
"12540",126658,0
"12541",109224,0
"12542",101828,0
"12543",133628,0
"12544",137607,0
"12545",135811,0
"12546",123642,0
"12547",124846,0
"12548",128267,0
"12549",149805,0
"12550",100704,0
"12551",143014,0
"12552",114713,0
"12553",134384,0
"12554",139525,0
"12555",132362,0
"12556",124504,0
"12557",149424,0
"12558",127638,0
"12559",104328,0
"12560",115445,0
"12561",100148,0
"12562",100031,0
"12563",138753,0
"12564",116496,0
"12565",106380,0
"12566",116690,0
"12567",138226,0
"12568",102763,0
"12569",109226,0
"12570",125313,0
"12571",103281,0
"12572",113288,0
"12573",144214,0
"12574",110975,0
"12575",105322,0
"12576",131989,0
"12577",122663,0
"12578",147709,0
"12579",143447,0
"12580",145100,0
"12581",115534,0
"12582",134067,0
"12583",105999,0
"12584",135902,0
"12585",100102,0
"12586",126561,0
"12587",139799,0
"12588",145295,0
"12589",109281,0
"12590",120658,0
"12591",148645,0
"12592",116316,0
"12593",111236,0
"12594",112605,0
"12595",148387,0
"12596",132602,0
"12597",112635,0
"12598",127920,0
"12599",116954,0
"12600",118715,0
"12601",113340,0
"12602",137057,0
"12603",106555,0
"12604",131970,0
"12605",141820,0
"12606",146423,0
"12607",126446,0
"12608",139495,0
"12609",146047,0
"12610",112230,0
"12611",101559,0
"12612",110079,0
"12613",129485,0
"12614",121349,0
"12615",130228,0
"12616",131990,0
"12617",134296,0
"12618",123719,0
"12619",111521,0
"12620",101031,0
"12621",107809,0
"12622",109384,0
"12623",113129,0
"12624",143741,0
"12625",145396,0
"12626",104495,0
"12627",144894,0
"12628",122832,0
"12629",120631,0
"12630",121339,0
"12631",131896,1
"12632",139534,1
"12633",104947,0
"12634",113026,0
"12635",106766,0
"12636",106039,0
"12637",101728,0
"12638",149752,0
"12639",119105,0
"12640",131640,0
"12641",104643,0
"12642",139192,0
"12643",112913,0
"12644",136791,0
"12645",124610,0
"12646",121152,0
"12647",112256,0
"12648",147016,0
"12649",111452,0
"12650",106647,0
"12651",138921,0
"12652",135623,0
"12653",114513,0
"12654",143378,0
"12655",147062,0
"12656",133974,0
"12657",127330,0
"12658",117005,0
"12659",119864,0
"12660",104332,0
"12661",117339,0
"12662",140280,0
"12663",145458,0
"12664",115193,0
"12665",145685,0
"12666",138740,0
"12667",102265,0
"12668",121535,0
"12669",121503,0
"12670",127807,0
"12671",101177,0
"12672",115587,0
"12673",124715,0
"12674",146477,0
"12675",107576,0
"12676",111122,0
"12677",130730,0
"12678",130690,0
"12679",117113,0
"12680",143775,0
"12681",108728,0
"12682",114083,0
"12683",121787,0
"12684",111266,0
"12685",121663,0
"12686",110845,0
"12687",101282,0
"12688",110871,0
"12689",101328,0
"12690",118378,0
"12691",128208,0
"12692",140778,0
"12693",135395,0
"12694",133691,0
"12695",137442,0
"12696",119071,0
"12697",143236,0
"12698",108252,0
"12699",100679,0
"12700",148238,0
"12701",105069,0
"12702",149048,0
"12703",120406,0
"12704",127986,0
"12705",121292,0
"12706",112310,0
"12707",146509,0
"12708",110389,0
"12709",128381,0
"12710",111764,0
"12711",107826,0
"12712",131751,0
"12713",147794,0
"12714",129195,0
"12715",137603,0
"12716",129872,0
"12717",123204,0
"12718",101999,0
"12719",135794,0
"12720",136429,0
"12721",147611,0
"12722",144674,0
"12723",137380,0
"12724",103402,0
"12725",147154,0
"12726",102818,0
"12727",144608,0
"12728",131805,0
"12729",131547,0
"12730",141196,0
"12731",134863,0
"12732",140159,0
"12733",101543,0
"12734",105659,0
"12735",111285,0
"12736",110580,0
"12737",118665,0
"12738",115430,0
"12739",133900,0
"12740",147587,0
"12741",148262,0
"12742",128833,0
"12743",106703,0
"12744",148765,0
"12745",138097,0
"12746",127421,1
"12747",133949,0
"12748",139494,0
"12749",117688,0
"12750",107375,0
"12751",122780,0
"12752",121949,0
"12753",146899,0
"12754",139762,0
"12755",119575,0
"12756",104633,0
"12757",117242,0
"12758",119920,0
"12759",149644,0
"12760",118074,0
"12761",134866,0
"12762",103831,0
"12763",128806,0
"12764",107618,0
"12765",123365,0
"12766",141502,0
"12767",141646,0
"12768",147148,0
"12769",125089,0
"12770",127162,0
"12771",146335,0
"12772",131473,0
"12773",112870,0
"12774",125549,0
"12775",144927,0
"12776",109849,0
"12777",148461,0
"12778",125747,0
"12779",106035,0
"12780",124604,0
"12781",123469,0
"12782",113497,0
"12783",129107,0
"12784",118753,0
"12785",131800,0
"12786",113011,0
"12787",102827,0
"12788",124864,0
"12789",105753,0
"12790",131012,1
"12791",104253,0
"12792",147903,0
"12793",145454,0
"12794",100931,0
"12795",111211,0
"12796",142314,0
"12797",102191,0
"12798",120843,0
"12799",108499,0
"12800",128469,0
"12801",117403,0
"12802",101052,0
"12803",121228,0
"12804",120041,0
"12805",131119,0
"12806",141407,0
"12807",140353,0
"12808",101573,0
"12809",109570,0
"12810",141167,0
"12811",124099,0
"12812",147271,0
"12813",119831,0
"12814",109138,0
"12815",140489,0
"12816",128431,0
"12817",105388,0
"12818",132673,0
"12819",114599,0
"12820",109622,1
"12821",123746,0
"12822",123429,1
"12823",142070,0
"12824",133279,0
"12825",115117,0
"12826",108132,0
"12827",123645,0
"12828",122353,0
"12829",140002,0
"12830",136610,0
"12831",115631,0
"12832",126272,0
"12833",107164,0
"12834",110675,0
"12835",143625,0
"12836",122625,0
"12837",128127,0
"12838",147011,0
"12839",124921,0
"12840",104483,0
"12841",113997,0
"12842",116821,0
"12843",127052,0
"12844",112935,0
"12845",103666,0
"12846",131174,0
"12847",138182,0
"12848",139180,0
"12849",113133,0
"12850",139512,0
"12851",149886,0
"12852",142384,0
"12853",148046,0
"12854",143569,0
"12855",102832,0
"12856",141076,0
"12857",144116,0
"12858",122295,0
"12859",125384,1
"12860",140886,0
"12861",112885,0
"12862",126748,0
"12863",135185,0
"12864",127917,0
"12865",101561,0
"12866",144365,0
"12867",118768,0
"12868",115406,0
"12869",119007,0
"12870",143268,0
"12871",141935,0
"12872",149810,0
"12873",118369,0
"12874",138281,0
"12875",113993,0
"12876",133057,0
"12877",149124,1
"12878",146472,0
"12879",116216,0
"12880",135845,0
"12881",126663,0
"12882",103408,0
"12883",106126,0
"12884",141857,0
"12885",148481,1
"12886",132346,0
"12887",143678,0
"12888",112674,0
"12889",127976,0
"12890",143798,0
"12891",133391,0
"12892",134045,0
"12893",126478,0
"12894",144864,0
"12895",109707,0
"12896",139615,0
"12897",108259,0
"12898",146814,0
"12899",135748,0
"12900",109392,0
"12901",123240,0
"12902",136161,0
"12903",107859,0
"12904",117744,0
"12905",143716,0
"12906",104412,0
"12907",101966,0
"12908",142960,0
"12909",144586,0
"12910",134415,1
"12911",106367,0
"12912",127826,0
"12913",131121,0
"12914",101107,0
"12915",103115,0
"12916",124096,0
"12917",116584,0
"12918",132780,0
"12919",106737,0
"12920",140895,0
"12921",144785,0
"12922",135838,0
"12923",137511,0
"12924",103951,0
"12925",136160,0
"12926",130954,0
"12927",146148,0
"12928",129249,0
"12929",122130,0
"12930",108508,0
"12931",137373,0
"12932",146321,0
"12933",103288,0
"12934",131366,0
"12935",136660,0
"12936",139012,0
"12937",108057,0
"12938",122905,0
"12939",103513,0
"12940",119791,0
"12941",131704,0
"12942",105486,0
"12943",147283,0
"12944",137083,0
"12945",123654,0
"12946",109004,0
"12947",126974,0
"12948",129689,0
"12949",125042,0
"12950",148968,0
"12951",110986,0
"12952",119385,0
"12953",108167,0
"12954",122815,0
"12955",128997,0
"12956",100797,0
"12957",102749,0
"12958",120552,0
"12959",117479,0
"12960",142575,0
"12961",120066,0
"12962",141387,0
"12963",139602,0
"12964",131745,0
"12965",122193,0
"12966",146448,0
"12967",139792,0
"12968",102272,0
"12969",101741,0
"12970",120664,0
"12971",143237,0
"12972",120647,0
"12973",124964,0
"12974",114379,0
"12975",131677,0
"12976",119569,0
"12977",137455,0
"12978",105457,0
"12979",139511,0
"12980",101038,0
"12981",118679,0
"12982",101363,0
"12983",103025,0
"12984",122008,0
"12985",101756,0
"12986",126163,0
"12987",125458,0
"12988",121180,0
"12989",121320,0
"12990",121967,0
"12991",102585,0
"12992",139530,0
"12993",125495,0
"12994",146071,0
"12995",108292,0
"12996",113514,0
"12997",147635,0
"12998",148624,0
"12999",117880,0
"13000",134529,0
"13001",118729,0
"13002",136910,0
"13003",149212,0
"13004",116639,0
"13005",138702,0
"13006",139198,0
"13007",148686,0
"13008",129462,0
"13009",116963,0
"13010",104340,0
"13011",129147,0
"13012",123966,0
"13013",139415,0
"13014",102258,0
"13015",118116,0
"13016",107198,0
"13017",104474,0
"13018",148247,0
"13019",101057,0
"13020",117042,0
"13021",132332,0
"13022",128118,0
"13023",114720,0
"13024",125583,0
"13025",117036,0
"13026",141427,0
"13027",130168,0
"13028",105327,0
"13029",126065,0
"13030",102239,0
"13031",109624,0
"13032",116436,0
"13033",118165,0
"13034",131196,0
"13035",110361,0
"13036",108096,0
"13037",133049,0
"13038",103117,0
"13039",124098,0
"13040",134531,0
"13041",107655,0
"13042",149744,0
"13043",126390,0
"13044",146720,0
"13045",123415,0
"13046",113207,0
"13047",134300,0
"13048",113683,0
"13049",107361,0
"13050",100546,0
"13051",110137,0
"13052",135725,0
"13053",127298,0
"13054",139793,0
"13055",104092,0
"13056",101158,0
"13057",149459,0
"13058",118445,0
"13059",110451,0
"13060",132414,0
"13061",144559,0
"13062",118421,0
"13063",117038,0
"13064",134684,0
"13065",126741,0
"13066",133570,0
"13067",116864,0
"13068",123508,0
"13069",121359,0
"13070",120876,0
"13071",143283,0
"13072",100805,0
"13073",118057,0
"13074",137815,0
"13075",133798,0
"13076",109666,0
"13077",108097,0
"13078",131428,0
"13079",135065,0
"13080",131871,0
"13081",101087,0
"13082",120057,0
"13083",102182,0
"13084",141905,0
"13085",124562,0
"13086",101593,0
"13087",111132,0
"13088",116125,0
"13089",112008,0
"13090",106847,0
"13091",141524,0
"13092",125765,0
"13093",138231,0
"13094",114924,0
"13095",125802,0
"13096",135323,0
"13097",120132,0
"13098",105794,0
"13099",144549,0
"13100",144811,0
"13101",124587,0
"13102",137022,0
"13103",142857,0
"13104",148719,0
"13105",113020,0
"13106",110792,0
"13107",144655,0
"13108",146510,0
"13109",134875,0
"13110",112620,0
"13111",116143,0
"13112",111426,0
"13113",139253,0
"13114",144958,0
"13115",135700,0
"13116",123430,0
"13117",126768,0
"13118",117213,0
"13119",149551,0
"13120",118550,1
"13121",116079,0
"13122",114565,0
"13123",114516,0
"13124",137454,0
"13125",112447,0
"13126",123689,0
"13127",149966,0
"13128",132142,0
"13129",115696,0
"13130",140277,0
"13131",127181,0
"13132",133824,0
"13133",129655,0
"13134",113969,0
"13135",120125,0
"13136",109892,0
"13137",131359,0
"13138",140499,0
"13139",116326,0
"13140",110552,0
"13141",145689,0
"13142",114871,0
"13143",145046,0
"13144",138795,0
"13145",135506,0
"13146",140360,0
"13147",128508,0
"13148",131179,0
"13149",112281,0
"13150",101064,0
"13151",103395,0
"13152",114188,0
"13153",127852,0
"13154",149834,0
"13155",109732,0
"13156",103899,0
"13157",125807,1
"13158",141562,0
"13159",113642,0
"13160",116069,1
"13161",111666,0
"13162",146091,0
"13163",148670,0
"13164",106248,0
"13165",142062,0
"13166",124274,0
"13167",107605,0
"13168",110749,0
"13169",123231,0
"13170",107196,0
"13171",133200,0
"13172",109531,0
"13173",137149,0
"13174",105655,0
"13175",133276,0
"13176",134109,0
"13177",101142,0
"13178",128667,0
"13179",101309,0
"13180",144012,0
"13181",136499,0
"13182",143575,0
"13183",135685,0
"13184",138417,0
"13185",110591,0
"13186",110650,0
"13187",129758,1
"13188",138190,0
"13189",104057,0
"13190",115207,0
"13191",138803,0
"13192",104480,0
"13193",136406,0
"13194",126602,0
"13195",103494,0
"13196",109121,0
"13197",105803,0
"13198",132086,0
"13199",126698,0
"13200",148664,0
"13201",107804,0
"13202",124225,0
"13203",100820,0
"13204",142614,0
"13205",134595,0
"13206",116475,0
"13207",116590,0
"13208",105561,0
"13209",119803,0
"13210",146923,0
"13211",118696,0
"13212",103630,0
"13213",121858,0
"13214",140851,0
"13215",119609,0
"13216",101678,0
"13217",124627,0
"13218",129341,0
"13219",108287,0
"13220",130057,0
"13221",120954,0
"13222",139140,0
"13223",103108,0
"13224",148859,1
"13225",120075,1
"13226",103869,0
"13227",106626,0
"13228",126798,0
"13229",140789,0
"13230",130978,0
"13231",126181,0
"13232",118209,0
"13233",113343,0
"13234",103037,0
"13235",117488,0
"13236",130988,0
"13237",137822,0
"13238",112259,0
"13239",101668,0
"13240",116029,0
"13241",102591,0
"13242",112022,0
"13243",104582,0
"13244",116515,0
"13245",121204,0
"13246",124379,0
"13247",118067,0
"13248",122422,0
"13249",122329,0
"13250",110679,0
"13251",142122,0
"13252",143856,0
"13253",106066,0
"13254",144680,0
"13255",129504,0
"13256",144140,0
"13257",146021,0
"13258",130441,0
"13259",114659,0
"13260",117173,0
"13261",131630,0
"13262",146665,0
"13263",111361,0
"13264",115106,0
"13265",122853,0
"13266",132461,0
"13267",108596,0
"13268",148494,0
"13269",122743,0
"13270",124922,0
"13271",108482,1
"13272",123672,0
"13273",114350,0
"13274",123070,0
"13275",114526,0
"13276",132873,0
"13277",144174,1
"13278",115204,1
"13279",123676,0
"13280",126209,0
"13281",130679,0
"13282",144341,0
"13283",148457,0
"13284",140470,0
"13285",117993,0
"13286",147066,0
"13287",138131,0
"13288",128603,0
"13289",133148,0
"13290",140372,0
"13291",142506,0
"13292",148637,0
"13293",136925,0
"13294",110949,0
"13295",102637,0
"13296",111041,0
"13297",131615,0
"13298",132639,1
"13299",144801,0
"13300",148044,0
"13301",129791,0
"13302",133733,0
"13303",141147,0
"13304",123342,0
"13305",110572,0
"13306",128427,0
"13307",148001,0
"13308",118154,0
"13309",129301,0
"13310",145075,0
"13311",136111,0
"13312",135862,0
"13313",130090,0
"13314",100652,0
"13315",143152,0
"13316",113156,0
"13317",133874,0
"13318",102922,0
"13319",140237,0
"13320",123762,0
"13321",100273,0
"13322",126056,0
"13323",129994,0
"13324",109451,0
"13325",116477,0
"13326",126034,0
"13327",144509,0
"13328",127431,0
"13329",118707,0
"13330",138435,0
"13331",144298,0
"13332",140770,0
"13333",109710,0
"13334",124808,0
"13335",140214,0
"13336",106634,0
"13337",124011,0
"13338",123235,0
"13339",104274,0
"13340",144193,0
"13341",117513,0
"13342",130812,0
"13343",130706,0
"13344",109946,0
"13345",108958,0
"13346",118677,0
"13347",119795,0
"13348",129761,0
"13349",108457,0
"13350",142671,0
"13351",123662,0
"13352",129934,0
"13353",138332,0
"13354",112633,0
"13355",106935,0
"13356",114619,0
"13357",111600,0
"13358",133577,0
"13359",111883,0
"13360",123399,0
"13361",124993,0
"13362",141467,0
"13363",135135,0
"13364",110003,0
"13365",140877,0
"13366",112386,0
"13367",104932,0
"13368",100562,0
"13369",119424,0
"13370",105288,0
"13371",124697,0
"13372",100176,0
"13373",111292,0
"13374",146702,0
"13375",118056,0
"13376",146309,0
"13377",107527,0
"13378",139480,1
"13379",101759,0
"13380",142955,0
"13381",121427,0
"13382",111683,0
"13383",101218,0
"13384",126283,0
"13385",124201,0
"13386",112596,0
"13387",135620,0
"13388",106144,0
"13389",134670,0
"13390",103890,0
"13391",118102,0
"13392",149057,0
"13393",112093,0
"13394",108513,0
"13395",136142,0
"13396",138257,0
"13397",137614,0
"13398",104425,0
"13399",137669,0
"13400",149338,0
"13401",125326,0
"13402",136623,0
"13403",103297,0
"13404",145098,0
"13405",142685,0
"13406",102160,0
"13407",101659,0
"13408",134700,0
"13409",111876,0
"13410",149557,0
"13411",129330,0
"13412",108599,0
"13413",113654,0
"13414",106498,0
"13415",128852,0
"13416",112320,0
"13417",123897,0
"13418",131455,0
"13419",123041,0
"13420",125191,0
"13421",123448,0
"13422",116265,0
"13423",134053,0
"13424",129602,0
"13425",148536,0
"13426",145028,0
"13427",149369,0
"13428",130789,0
"13429",141596,0
"13430",141125,0
"13431",101519,0
"13432",120263,0
"13433",142676,0
"13434",147142,0
"13435",131890,0
"13436",140004,0
"13437",109612,0
"13438",115053,0
"13439",123183,0
"13440",136912,0
"13441",115568,0
"13442",147968,0
"13443",110824,0
"13444",128325,0
"13445",121767,1
"13446",115368,0
"13447",124461,0
"13448",142798,0
"13449",126150,0
"13450",101273,0
"13451",113636,0
"13452",120146,0
"13453",144241,0
"13454",142016,0
"13455",113218,0
"13456",141497,0
"13457",115862,0
"13458",144878,0
"13459",146551,0
"13460",131784,0
"13461",112207,0
"13462",102889,0
"13463",112655,0
"13464",128862,0
"13465",108278,0
"13466",146036,0
"13467",131699,0
"13468",147799,0
"13469",138073,0
"13470",116785,0
"13471",132155,0
"13472",141380,0
"13473",130482,0
"13474",103727,0
"13475",144226,0
"13476",124522,0
"13477",125409,0
"13478",102085,0
"13479",148133,0
"13480",131906,0
"13481",129339,0
"13482",107886,0
"13483",135969,0
"13484",140408,0
"13485",115191,0
"13486",115942,0
"13487",136655,0
"13488",142787,0
"13489",122120,0
"13490",111179,0
"13491",103999,0
"13492",106517,0
"13493",118620,0
"13494",143235,0
"13495",138072,0
"13496",114700,0
"13497",105310,0
"13498",119454,0
"13499",127020,0
"13500",143104,0
"13501",106110,0
"13502",148809,0
"13503",111677,0
"13504",113823,0
"13505",134149,0
"13506",149746,0
"13507",146048,0
"13508",139056,0
"13509",126029,0
"13510",139849,0
"13511",145803,0
"13512",142077,0
"13513",121691,0
"13514",142282,0
"13515",125066,0
"13516",102022,0
"13517",128056,0
"13518",147191,0
"13519",145510,0
"13520",124930,0
"13521",110106,0
"13522",121721,0
"13523",112481,0
"13524",113557,0
"13525",122692,0
"13526",136897,0
"13527",100551,0
"13528",134262,0
"13529",121910,0
"13530",144916,0
"13531",142926,0
"13532",105656,0
"13533",127168,0
"13534",129986,0
"13535",125039,0
"13536",104731,0
"13537",126222,0
"13538",133826,0
"13539",138167,0
"13540",106972,1
"13541",135055,0
"13542",138403,0
"13543",144959,0
"13544",106483,0
"13545",104413,0
"13546",119994,0
"13547",117103,0
"13548",108189,0
"13549",143669,0
"13550",138826,0
"13551",129327,0
"13552",128541,0
"13553",140203,0
"13554",148644,0
"13555",111324,0
"13556",148640,0
"13557",129916,0
"13558",106689,0
"13559",118051,0
"13560",136974,0
"13561",127752,0
"13562",124276,0
"13563",124085,0
"13564",119024,0
"13565",135075,0
"13566",141270,0
"13567",138336,0
"13568",109094,0
"13569",132042,0
"13570",114390,0
"13571",142568,0
"13572",142577,0
"13573",106807,0
"13574",128491,0
"13575",129344,0
"13576",108064,0
"13577",148566,0
"13578",133786,0
"13579",102524,0
"13580",142446,0
"13581",124190,0
"13582",149965,0
"13583",133906,0
"13584",122517,0
"13585",131367,0
"13586",145993,0
"13587",123759,0
"13588",109030,0
"13589",148737,0
"13590",137770,0
"13591",128122,0
"13592",109266,0
"13593",147018,0
"13594",104405,0
"13595",116942,0
"13596",136095,0
"13597",144419,0
"13598",109548,0
"13599",111585,0
"13600",149603,0
"13601",136267,0
"13602",104609,0
"13603",135400,0
"13604",114679,0
"13605",111060,0
"13606",100988,0
"13607",138809,0
"13608",147593,0
"13609",109069,0
"13610",109995,0
"13611",141551,0
"13612",135022,0
"13613",132048,0
"13614",134651,0
"13615",103961,0
"13616",136078,0
"13617",137793,0
"13618",128700,0
"13619",146493,0
"13620",145070,0
"13621",115496,0
"13622",124710,0
"13623",129201,0
"13624",120666,0
"13625",102221,0
"13626",149651,0
"13627",142153,0
"13628",111446,0
"13629",138476,0
"13630",113164,0
"13631",120617,0
"13632",108652,0
"13633",141889,0
"13634",141778,0
"13635",116112,0
"13636",137869,1
"13637",135306,0
"13638",135861,0
"13639",128740,1
"13640",116030,0
"13641",134732,0
"13642",127066,1
"13643",119522,0
"13644",128192,1
"13645",149913,0
"13646",105156,0
"13647",141107,0
"13648",100758,0
"13649",126820,0
"13650",122014,0
"13651",146969,0
"13652",119140,0
"13653",103447,0
"13654",135406,0
"13655",124751,0
"13656",138080,0
"13657",147679,0
"13658",124974,0
"13659",122850,0
"13660",136123,0
"13661",112740,0
"13662",143016,0
"13663",114409,0
"13664",123146,0
"13665",146154,0
"13666",118321,0
"13667",121526,0
"13668",126143,0
"13669",133234,0
"13670",147597,0
"13671",130304,0
"13672",114050,0
"13673",127513,0
"13674",147977,0
"13675",111927,0
"13676",138873,0
"13677",108440,0
"13678",122324,0
"13679",143614,0
"13680",115794,0
"13681",104067,0
"13682",114032,0
"13683",129024,0
"13684",119143,0
"13685",124101,0
"13686",103285,0
"13687",145443,0
"13688",137473,0
"13689",103755,0
"13690",116484,0
"13691",142236,0
"13692",113366,0
"13693",122004,0
"13694",135724,0
"13695",146946,0
"13696",130113,0
"13697",102489,0
"13698",133290,0
"13699",144805,0
"13700",122616,0
"13701",136344,0
"13702",112061,0
"13703",123925,0
"13704",107757,0
"13705",110515,0
"13706",129136,0
"13707",142553,0
"13708",143781,0
"13709",116817,0
"13710",103857,0
"13711",123363,0
"13712",135414,0
"13713",117377,0
"13714",120669,0
"13715",123954,0
"13716",140633,0
"13717",145503,0
"13718",101184,0
"13719",146475,0
"13720",134069,0
"13721",138306,0
"13722",119204,0
"13723",137805,0
"13724",114653,0
"13725",132885,0
"13726",121402,0
"13727",141251,0
"13728",107988,0
"13729",114355,0
"13730",134990,0
"13731",115593,0
"13732",120721,0
"13733",139814,0
"13734",128086,0
"13735",121543,0
"13736",135047,0
"13737",109349,0
"13738",108346,0
"13739",108070,0
"13740",124502,0
"13741",128479,0
"13742",108148,0
"13743",134032,0
"13744",147733,0
"13745",131703,0
"13746",117734,0
"13747",138388,0
"13748",117715,0
"13749",149970,0
"13750",142954,0
"13751",115755,0
"13752",121718,0
"13753",127745,0
"13754",107272,0
"13755",114725,0
"13756",144796,0
"13757",134459,0
"13758",133102,0
"13759",143995,0
"13760",142362,0
"13761",127335,0
"13762",113498,0
"13763",120242,0
"13764",137479,0
"13765",102336,0
"13766",100236,0
"13767",116187,0
"13768",132241,0
"13769",145703,0
"13770",137756,0
"13771",112161,0
"13772",129217,1
"13773",138604,0
"13774",127344,0
"13775",109633,0
"13776",111248,0
"13777",102630,0
"13778",145438,0
"13779",147829,0
"13780",143508,0
"13781",135958,0
"13782",109197,0
"13783",121656,0
"13784",110186,0
"13785",139381,0
"13786",127073,0
"13787",147353,0
"13788",124031,0
"13789",137299,0
"13790",144936,0
"13791",106088,0
"13792",113382,0
"13793",141156,0
"13794",114709,0
"13795",134617,0
"13796",103473,0
"13797",131752,0
"13798",138165,0
"13799",120270,0
"13800",148389,0
"13801",123944,0
"13802",113503,0
"13803",131186,0
"13804",142778,0
"13805",103161,0
"13806",135245,0
"13807",111754,0
"13808",100183,0
"13809",136823,1
"13810",101943,0
"13811",119527,0
"13812",100130,0
"13813",110491,0
"13814",139315,0
"13815",147910,0
"13816",133087,0
"13817",112932,0
"13818",105264,0
"13819",119289,0
"13820",142296,1
"13821",121489,0
"13822",100753,0
"13823",147796,0
"13824",124100,0
"13825",125457,0
"13826",149784,0
"13827",142481,0
"13828",148344,0
"13829",101800,0
"13830",146169,0
"13831",103921,0
"13832",135146,0
"13833",136263,0
"13834",103500,0
"13835",109824,0
"13836",128748,1
"13837",148427,0
"13838",111037,0
"13839",106437,0
"13840",121441,0
"13841",101663,0
"13842",108875,0
"13843",103358,0
"13844",111923,0
"13845",123178,0
"13846",100757,0
"13847",110377,0
"13848",138136,0
"13849",107569,0
"13850",123067,0
"13851",105992,0
"13852",142559,0
"13853",101527,0
"13854",109064,0
"13855",136700,0
"13856",119330,0
"13857",142649,0
"13858",142223,0
"13859",142648,0
"13860",140514,0
"13861",144760,0
"13862",145325,0
"13863",114024,0
"13864",108775,0
"13865",112537,0
"13866",101998,0
"13867",146659,0
"13868",112691,0
"13869",108515,0
"13870",119671,0
"13871",119550,0
"13872",124076,0
"13873",111632,0
"13874",139707,0
"13875",149682,0
"13876",110432,0
"13877",119598,0
"13878",146565,0
"13879",120421,0
"13880",147823,0
"13881",112389,0
"13882",115620,0
"13883",133661,0
"13884",121513,0
"13885",128161,0
"13886",113994,0
"13887",102693,0
"13888",137001,0
"13889",132727,0
"13890",148931,0
"13891",141571,0
"13892",117969,1
"13893",105280,1
"13894",110187,0
"13895",117708,0
"13896",120621,0
"13897",115331,0
"13898",118386,0
"13899",116449,0
"13900",142137,0
"13901",112446,0
"13902",137652,0
"13903",112018,0
"13904",117791,0
"13905",102011,0
"13906",142634,0
"13907",129581,0
"13908",143299,0
"13909",117299,0
"13910",124478,0
"13911",132107,0
"13912",145335,0
"13913",110479,0
"13914",129792,0
"13915",139577,0
"13916",140731,0
"13917",144725,0
"13918",143930,0
"13919",111008,0
"13920",101975,0
"13921",108933,0
"13922",117540,0
"13923",109614,0
"13924",125992,0
"13925",146005,0
"13926",143676,0
"13927",114027,0
"13928",133333,0
"13929",138294,0
"13930",102778,0
"13931",141186,0
"13932",144029,0
"13933",125528,0
"13934",112164,0
"13935",121501,0
"13936",132576,0
"13937",129678,0
"13938",130338,0
"13939",139295,0
"13940",133747,0
"13941",100304,0
"13942",115073,0
"13943",104865,0
"13944",100641,0
"13945",132799,0
"13946",123813,0
"13947",104180,0
"13948",149612,0
"13949",128918,0
"13950",124022,1
"13951",126147,0
"13952",112348,0
"13953",132302,0
"13954",149446,0
"13955",112724,0
"13956",118143,0
"13957",120255,0
"13958",115859,0
"13959",131722,0
"13960",118589,0
"13961",148946,0
"13962",107317,0
"13963",145515,0
"13964",145014,0
"13965",145574,0
"13966",106031,0
"13967",131726,0
"13968",115918,0
"13969",116994,0
"13970",133443,0
"13971",105756,0
"13972",135585,0
"13973",142462,0
